id,slot_no,status,vehicle,lot_id,road_name,lot_type,geom
1600,1600,,,Kenya Road22,Kenya Road,,0106000020E6100000010000000103000000010000000500000038DB104127684240FF12E27D94D2F4BF58670E792668424001B5832897D2F4BF58B7573F26684240019ABA9A58D2F4BFD80A460427684240017BB34754D2F4BF38DB104127684240FF12E27D94D2F4BF
1601,1601,,,Kenya Road23,Kenya Road,,0106000020E6100000010000000103000000010000000500000080042C291F684240FFDCE1F5E7D2F4BF60A3EF1F1F68424001BE90EF01D3F4BF1033DB521D684240FF56D8B0FFD2F4BF408A635F1D6842400019ABE1E3D2F4BF80042C291F684240FFDCE1F5E7D2F4BF
1602,1602,,,Kenya Road24,Kenya Road,,0106000020E61000000100000001030000000100000005000000C88B69391F68424002E55E49BAD2F4BF20C895751D684240021E73A0B2D2F4BFC054C1821D684240FE94E26695D2F4BF804FDD431F684240FE34FAE29CD2F4BFC88B69391F68424002E55E49BAD2F4BF
1603,1603,,,Kenya Road25,Kenya Road,,0106000020E61000000100000001030000000100000005000000A86568321F684240FFB377FCCDD2F4BF70E1EB6B1D68424001DB7D12C8D2F4BF20C895751D684240021E73A0B2D2F4BFC88B69391F68424002E55E49BAD2F4BFA86568321F684240FFB377FCCDD2F4BF
1604,1604,,,Kenya Road26,Kenya Road,,0106000020E6100000010000000103000000010000000500000080042C291F684240FFDCE1F5E7D2F4BF408A635F1D6842400019ABE1E3D2F4BF70E1EB6B1D68424001DB7D12C8D2F4BFA86568321F684240FFB377FCCDD2F4BF80042C291F684240FFDCE1F5E7D2F4BF
1605,1605,,,Kenya Road27,Kenya Road,,0106000020E61000000100000001030000000100000005000000908549A72468424001B26CDE1FD4F4BFD8C44BA224684240FFC3EBC25BD4F4BF9004C8DA23684240FEF444745BD4F4BF502ACADA23684240FF408D8C1FD4F4BF908549A72468424001B26CDE1FD4F4BF
1606,1606,,,Kenya Road28,Kenya Road,,0106000020E61000000100000001030000000100000005000000C898552123684240FFAC76421FD4F4BFE02A991A23684240FE584D285BD4F4BF18AB684122684240001D67D25AD4F4BFF0AD5F552268424000F5DBF01ED4F4BFC898552123684240FFAC76421FD4F4BF
1607,1607,,,Kenya Road29,Kenya Road,,0106000020E61000000100000001030000000100000005000000502ACADA23684240FF408D8C1FD4F4BF9004C8DA23684240FEF444745BD4F4BFE02A991A23684240FE584D285BD4F4BFC898552123684240FFAC76421FD4F4BF502ACADA23684240FF408D8C1FD4F4BF
1608,1608,,,Kenya Road30,Kenya Road,,0106000020E61000000100000001030000000100000005000000D8C44BA224684240FFC3EBC25BD4F4BF908549A72468424001B26CDE1FD4F4BFC8E0C8732568424002224C3020D4F4BF2085CF6925684240FE4AD7115CD4F4BFD8C44BA224684240FFC3EBC25BD4F4BF
1609,1609,,,Equity Bank1,Equity Bank,,0106000020E610000001000000010300000001000000050000002030CA31EE674240FFC1CD6547D3F4BF701B403EEF674240FE4B21D921D3F4BF288D4900F06742400270A0A12ED3F4BF40C7D6ECEE674240FE69F38D55D3F4BF2030CA31EE674240FFC1CD6547D3F4BF
1610,1610,,,Equity Bank2,Equity Bank,,0106000020E61000000100000001030000000100000005000000D8F33739ED67424002888AC9FFD2F4BF88B35D39EC674240017D243921D3F4BFB0BA967CEB674240029EB5EF12D3F4BFF0320C8AEC674240FEB0683FF4D2F4BFD8F33739ED67424002888AC9FFD2F4BF
1611,1611,,,Equity Bank3,Equity Bank,,0106000020E6100000010000000103000000010000000500000050E14EDDED674240FE9DD7980AD3F4BF20CAEBE9EC674240FFC7D0952ED3F4BF88B35D39EC674240017D243921D3F4BFD8F33739ED67424002888AC9FFD2F4BF50E14EDDED674240FE9DD7980AD3F4BF
1612,1612,,,Equity Bank4,Equity Bank,,0106000020E61000000100000001030000000100000005000000F083347CEE674240FF27A21015D3F4BFF898BD76ED674240FED1EC3D39D3F4BF20CAEBE9EC674240FFC7D0952ED3F4BF50E14EDDED674240FE9DD7980AD3F4BFF083347CEE674240FF27A21015D3F4BF
1613,1613,,,Equity Bank5,Equity Bank,,0106000020E61000000100000001030000000100000005000000701B403EEF674240FE4B21D921D3F4BF2030CA31EE674240FFC1CD6547D3F4BFF898BD76ED674240FED1EC3D39D3F4BFF083347CEE674240FF27A21015D3F4BF701B403EEF674240FE4B21D921D3F4BF
1614,1614,,,Equity Bank6,Equity Bank,,0106000020E61000000100000001030000000100000005000000B85D4656E3674240014D11EA66D2F4BF10A0BE56E367424001EBE9B39BD2F4BFC0BF2593E2674240FFAC50BD98D2F4BF80BC309CE26742400289898E63D2F4BFB85D4656E3674240014D11EA66D2F4BF
1615,1615,,,Equity Bank7,Equity Bank,,0106000020E61000000100000001030000000100000005000000C868E919E1674240FFE483965CD2F4BF805CBD25E1674240FFD6F93393D2F4BF98494C3EE067424001E953B28FD2F4BF00CB4748E067424001BE44CE58D2F4BFC868E919E1674240FFE483965CD2F4BF
1616,1616,,,Equity Bank8,Equity Bank,,0106000020E61000000100000001030000000100000005000000A03615DCE167424002AA5B1760D2F4BF28622ECFE1674240FE1D1BC595D2F4BF805CBD25E1674240FFD6F93393D2F4BFC868E919E1674240FFE483965CD2F4BFA03615DCE167424002AA5B1760D2F4BF
1617,1617,,,Equity Bank9,Equity Bank,,0106000020E6100000010000000103000000010000000500000080BC309CE26742400289898E63D2F4BFC0BF2593E2674240FFAC50BD98D2F4BF28622ECFE1674240FE1D1BC595D2F4BFA03615DCE167424002AA5B1760D2F4BF80BC309CE26742400289898E63D2F4BF
1618,1618,,,Equity Bank10,Equity Bank,,0106000020E6100000010000000103000000010000000500000010A0BE56E367424001EBE9B39BD2F4BFB85D4656E3674240014D11EA66D2F4BFF0FE5B10E4674240001199456AD2F4BF6080571AE467424001E1C7AA9ED2F4BF10A0BE56E367424001EBE9B39BD2F4BF
1619,1619,,,Equity Bank11,Equity Bank,,0106000020E6100000010000000103000000010000000500000000EB5CB1FC674240FF302ED331D2F4BF78FB76F6FB67424002558835FFD1F4BFA8FAA667FC674240FF2C40E5DCD1F4BF10A54821FD674240FED3B08913D2F4BF00EB5CB1FC674240FF302ED331D2F4BF
1620,1620,,,Equity Bank12,Equity Bank,,0106000020E6100000010000000103000000010000000500000010F7AC66FB6742400256764F8BD2F4BF28415E00FB67424001F6B1FEA6D2F4BF98A7AF5EFA67424001C3FFD47AD2F4BFE0054DC2FA674240FFD40EA25CD2F4BF10F7AC66FB6742400256764F8BD2F4BF
1621,1621,,,Equity Bank13,Equity Bank,,0106000020E61000000100000001030000000100000005000000D899E6E3FB67424002BAB36C69D2F4BF10F7AC66FB6742400256764F8BD2F4BFE0054DC2FA674240FFD40EA25CD2F4BFF0428436FB674240FE69A06639D2F4BFD899E6E3FB67424002BAB36C69D2F4BF
1622,1622,,,Equity Bank14,Equity Bank,,0106000020E61000000100000001030000000100000005000000F0307141FC674240008FAB1C50D2F4BFD899E6E3FB67424002BAB36C69D2F4BFF0428436FB674240FE69A06639D2F4BF201A649FFB674240FE28659B19D2F4BFF0307141FC674240008FAB1C50D2F4BF
1623,1623,,,Equity Bank15,Equity Bank,,0106000020E6100000010000000103000000010000000500000000EB5CB1FC674240FF302ED331D2F4BFF0307141FC674240008FAB1C50D2F4BF201A649FFB674240FE28659B19D2F4BF78FB76F6FB67424002558835FFD1F4BF00EB5CB1FC674240FF302ED331D2F4BF
1624,1624,,,Equity Bank16,Equity Bank,,0106000020E6100000010000000103000000010000000500000090BC09B1FF67424001D2247BFBD0F4BF5840768BFE674240012E5702D3D0F4BF90D337D3FE67424002B3124BAED0F4BF282BF0FCFF674240FEC68E4EDCD0F4BF90BC09B1FF67424001D2247BFBD0F4BF
1625,1625,,,Equity Bank17,Equity Bank,,0106000020E61000000100000001030000000100000005000000F04EFC8D00684240FE9578BCA0D0F4BF00EE374FFF6742400191B3D66ED0F4BF70AC1383FF6742400154DE4C54D0F4BF088670C200684240017FED308BD0F4BFF04EFC8D00684240FE9578BCA0D0F4BF
1626,1626,,,Equity Bank18,Equity Bank,,0106000020E6100000010000000103000000010000000500000028CC034400684240FEFBD91DBFD0F4BF589D980CFF67424002EA57EE90D0F4BF00EE374FFF6742400191B3D66ED0F4BFF04EFC8D00684240FE9578BCA0D0F4BF28CC034400684240FEFBD91DBFD0F4BF
1627,1627,,,Equity Bank19,Equity Bank,,0106000020E61000000100000001030000000100000005000000282BF0FCFF674240FEC68E4EDCD0F4BF90D337D3FE67424002B3124BAED0F4BF589D980CFF67424002EA57EE90D0F4BF28CC034400684240FEFBD91DBFD0F4BF282BF0FCFF674240FEC68E4EDCD0F4BF
1628,1628,,,Equity Bank20,Equity Bank,,0106000020E6100000010000000103000000010000000500000090BC09B1FF67424001D2247BFBD0F4BF30282165FF674240FF95FFA71AD1F4BF18ADB443FE6742400260E0B9F7D0F4BF5840768BFE674240012E5702D3D0F4BF90BC09B1FF67424001D2247BFBD0F4BF
1629,1629,,,Equity Bank21,Equity Bank,,0106000020E6100000010000000103000000010000000500000040B1C057F467424002D2E3EA0CD3F4BF78541CA4F3674240FF86B0513ED3F4BFD02588CCF267424001DA92992ED3F4BFE01D278CF3674240EA25C632FDD2F4BF40B1C057F467424002D2E3EA0CD3F4BF
1630,1630,,,Equity Bank22,Equity Bank,,0106000020E6100000010000000103000000010000000500000078541CA4F3674240FF86B0513ED3F4BF40B1C057F467424002D2E3EA0CD3F4BFD81E5823F567424002C7BCA21CD3F4BF605DAE7BF46742400134CE094ED3F4BF78541CA4F3674240FF86B0513ED3F4BF
1631,1631,,,Mara Road1,Mara Road,,0106000020E61000000100000001030000000100000005000000B8F5C8C3DB674240010EA60DF9CAF4BF280BFF59DB674240016D1599C0CAF4BFB801780EDC674240FEE4AA86B8CAF4BF785E1CC2DC674240FF9A8E2BEECAF4BFB8F5C8C3DB674240010EA60DF9CAF4BF
1632,1632,,,Mara Road2,Mara Road,,0106000020E61000000100000001030000000100000005000000D89F8238D9674240024E20EC14CBF4BFB0AD4F6ED8674240006E41931DCBF4BFC853A2CED7674240FF9C122EE9CAF4BF381E85BBD8674240FE05CD95DECAF4BFD89F8238D9674240024E20EC14CBF4BF
1633,1633,,,Mara Road3,Mara Road,,0106000020E6100000010000000103000000010000000500000020A1ACD3D9674240029464480ECBF4BFD89F8238D9674240024E20EC14CBF4BF381E85BBD8674240FE05CD95DECAF4BFA018703BD9674240018E37DDD8CAF4BF20A1ACD3D9674240029464480ECBF4BF
1634,1634,,,Mara Road4,Mara Road,,0106000020E6100000010000000103000000010000000500000080393595DA67424000274A0006CBF4BF20A1ACD3D9674240029464480ECBF4BFA018703BD9674240018E37DDD8CAF4BF007C7EF2D967424000E245ADD0CAF4BF80393595DA67424000274A0006CBF4BF
1635,1635,,,Mara Road5,Mara Road,,0106000020E61000000100000001030000000100000005000000607E5337DB67424002185210FFCAF4BF80393595DA67424000274A0006CBF4BF007C7EF2D967424000E245ADD0CAF4BF901486A5DA674240FFF47FABC8CAF4BF607E5337DB67424002185210FFCAF4BF
1636,1636,,,Mara Road6,Mara Road,,0106000020E61000000100000001030000000100000005000000B8F5C8C3DB674240010EA60DF9CAF4BF607E5337DB67424002185210FFCAF4BF901486A5DA674240FFF47FABC8CAF4BF280BFF59DB674240016D1599C0CAF4BFB8F5C8C3DB674240010EA60DF9CAF4BF
1637,1637,,,Mara Road7,Mara Road,,0106000020E61000000100000001030000000100000005000000D8B7C8E7DC67424001EDA37666CAF4BFC82D6165DB674240028469F477CAF4BF50459125DB674240FF9E958B63CAF4BF286729A5DC674240003B0E494ECAF4BFD8B7C8E7DC67424001EDA37666CAF4BF
1638,1638,,,Mara Road8,Mara Road,,0106000020E6100000010000000103000000010000000500000070C90931DC67424000E62B2524CAF4BF204E9B9CDA674240FE51E3BC37CAF4BF1814DB51DA674240FF874AD41FCAF4BF988A04F5DB674240FFED3A5D0ECAF4BF70C90931DC67424000E62B2524CAF4BF
1639,1639,,,Mara Road9,Mara Road,,0106000020E61000000100000001030000000100000005000000A8D5376DDC674240FE70E0FB39CAF4BF008F44DCDA674240021F5E194CCAF4BF204E9B9CDA674240FE51E3BC37CAF4BF70C90931DC67424000E62B2524CAF4BFA8D5376DDC674240FE70E0FB39CAF4BF
1640,1640,,,Mara Road10,Mara Road,,0106000020E61000000100000001030000000100000005000000286729A5DC674240003B0E494ECAF4BF50459125DB674240FF9E958B63CAF4BF008F44DCDA674240021F5E194CCAF4BFA8D5376DDC674240FE70E0FB39CAF4BF286729A5DC674240003B0E494ECAF4BF
1641,1641,,,Mara Road11,Mara Road,,0106000020E61000000100000001030000000100000005000000C82D6165DB674240028469F477CAF4BFD8B7C8E7DC67424001EDA37666CAF4BF8808682ADD674240FE9E39A47ECAF4BF80F02EA5DB67424000693D5D8CCAF4BFC82D6165DB674240028469F477CAF4BF
1642,1642,,,Mara Road12,Mara Road,,0106000020E61000000100000001030000000100000005000000F8772753D06742400125F4B676CBF4BF40BAC587CF674240004A00C47ECBF4BFE02169FDCE674240FEA3112E42CBF4BF78D31DC6CF67424000B7FDFA3ACBF4BFF8772753D06742400125F4B676CBF4BF
1643,1643,,,Mara Road13,Mara Road,,0106000020E610000001000000010300000001000000050000007843F303CE674240016DE51D8ECBF4BF685D6E60CD67424000C2F29694CBF4BFB88CA3F8CC674240FE8C78B754CBF4BFD86946A1CD67424000E4DDAA4ECBF4BF7843F303CE674240016DE51D8ECBF4BF
1644,1644,,,Mara Road14,Mara Road,,0106000020E61000000100000001030000000100000005000000088FD1CFCE674240FF55040C86CBF4BF7843F303CE674240016DE51D8ECBF4BFD86946A1CD67424000E4DDAA4ECBF4BFE0CADC60CE674240FF6F8ACB47CBF4BF088FD1CFCE674240FF55040C86CBF4BF
1645,1645,,,Mara Road15,Mara Road,,0106000020E6100000010000000103000000010000000500000040BAC587CF674240004A00C47ECBF4BF088FD1CFCE674240FF55040C86CBF4BFE0CADC60CE674240FF6F8ACB47CBF4BFE02169FDCE674240FEA3112E42CBF4BF40BAC587CF674240004A00C47ECBF4BF
1646,1646,,,Mara Road16,Mara Road,,0106000020E61000000100000001030000000100000005000000F8772753D06742400125F4B676CBF4BF78D31DC6CF67424000B7FDFA3ACBF4BF505FD08ED0674240FF812EC833CBF4BFF00F871ED167424001B92CAA6ECBF4BFF8772753D06742400125F4B676CBF4BF
1647,1647,,,Mara Road17,Mara Road,,0106000020E6100000010000000103000000010000000500000010779F97D5674240FEA3A9F985CAF4BFF02EC55FD7674240028C8C1F74CAF4BF604A4093D7674240FFA2CB6D8BCAF4BF30CE28C8D5674240FF3DDBE49CCAF4BF10779F97D5674240FEA3A9F985CAF4BF
1648,1648,,,Mara Road18,Mara Road,,0106000020E61000000100000001030000000100000005000000300DDA50D667424000AC437AF9C9F4BFD0789393D4674240FF1ED82B0BCAF4BFB014E060D46742400107ED3AF3C9F4BF700FFC21D6674240FFC6BD42E4C9F4BF300DDA50D667424000AC437AF9C9F4BF
1649,1649,,,Mara Road19,Mara Road,,0106000020E6100000010000000103000000010000000500000098AEEB7AD6674240001752850CCAF4BF809703BED4674240FE52A5351FCAF4BFD0789393D4674240FF1ED82B0BCAF4BF300DDA50D667424000AC437AF9C9F4BF98AEEB7AD6674240001752850CCAF4BF
1650,1650,,,Mara Road20,Mara Road,,0106000020E61000000100000001030000000100000005000000C8AF68A5D6674240022B80C11FCAF4BFA8BC88E9D467424000C93FC333CAF4BF809703BED4674240FE52A5351FCAF4BF98AEEB7AD6674240001752850CCAF4BFC8AF68A5D6674240022B80C11FCAF4BF
1651,1651,,,Mara Road21,Mara Road,,0106000020E610000001000000010300000001000000050000005096BED0D66742400194ED5F33CAF4BF687B3811D567424002B7438146CAF4BFA8BC88E9D467424000C93FC333CAF4BFC8AF68A5D6674240022B80C11FCAF4BF5096BED0D66742400194ED5F33CAF4BF
1652,1652,,,Mara Road22,Mara Road,,0106000020E61000000100000001030000000100000005000000A81445F9D6674240FF43BEB845CAF4BF70FC3538D5674240FE7142EB58CAF4BF687B3811D567424002B7438146CAF4BF5096BED0D66742400194ED5F33CAF4BFA81445F9D6674240FF43BEB845CAF4BF
1653,1653,,,Mara Road23,Mara Road,,0106000020E6100000010000000103000000010000000500000088134A2CD7674240FF2D92D15CCAF4BFE81F1667D56742400109780E6FCAF4BF70FC3538D5674240FE7142EB58CAF4BFA81445F9D6674240FF43BEB845CAF4BF88134A2CD7674240FF2D92D15CCAF4BF
1654,1654,,,Mara Road24,Mara Road,,0106000020E61000000100000001030000000100000005000000F02EC55FD7674240028C8C1F74CAF4BF10779F97D5674240FEA3A9F985CAF4BFE81F1667D56742400109780E6FCAF4BF88134A2CD7674240FF2D92D15CCAF4BFF02EC55FD7674240028C8C1F74CAF4BF
1655,1655,,,Mara Road25,Mara Road,,0106000020E6100000010000000103000000010000000500000030FEA6B2D367424000C85CDCF0CAF4BF28B1FA49D367424000192C88C0CAF4BF7894DEFFD36742400166A15BB7CAF4BF700EA077D4674240FEC0A481EACAF4BF30FEA6B2D367424000C85CDCF0CAF4BF
1656,1656,,,Mara Road26,Mara Road,,0106000020E6100000010000000103000000010000000500000028C8ABEDD2674240FECF1437F7CAF4BF5838DB0CD267424002B69477FECAF4BFF0F9FEC6D1674240FE28190DD4CAF4BF10A81494D2674240FF84FBB4C9CAF4BF28C8ABEDD2674240FECF1437F7CAF4BF
1657,1657,,,Mara Road27,Mara Road,,0106000020E6100000010000000103000000010000000500000030FEA6B2D367424000C85CDCF0CAF4BF28C8ABEDD2674240FECF1437F7CAF4BF10A81494D2674240FF84FBB4C9CAF4BF28B1FA49D367424000192C88C0CAF4BF30FEA6B2D367424000C85CDCF0CAF4BF
1658,1658,,,Mara Road28,Mara Road,,0106000020E6100000010000000103000000010000000500000068A7C41AD367424001C37AE572CAF4BF808FBB87D267424001B14E0745CAF4BF28D03D44D3674240FFAA37193ECAF4BF182AEBE3D367424002CCDB016CCAF4BF68A7C41AD367424001C37AE572CAF4BF
1659,1659,,,Mara Road29,Mara Road,,0106000020E6100000010000000103000000010000000500000000FF9B51D267424000B919C979CAF4BF2000149DD167424001C2CBF77FCAF4BF60605025D1674240FFA0270F52CAF4BF182937CBD1674240006EAAF54BCAF4BF00FF9B51D267424000B919C979CAF4BF
1660,1660,,,Mara Road30,Mara Road,,0106000020E6100000010000000103000000010000000500000068A7C41AD367424001C37AE572CAF4BF00FF9B51D267424000B919C979CAF4BF182937CBD1674240006EAAF54BCAF4BF808FBB87D267424001B14E0745CAF4BF68A7C41AD367424001C37AE572CAF4BF
1661,1661,,,Mara Road31,Mara Road,,0106000020E61000000100000001030000000100000005000000E037D84AD16742400152733388C9F4BF20E798C1D2674240015FEFAA79C9F4BF98072EFED2674240006B686D94C9F4BFD8C9F278D167424001903567A0C9F4BFE037D84AD16742400152733388C9F4BF
1662,1662,,,Mara Road32,Mara Road,,0106000020E61000000100000001030000000100000005000000E0A00185D2674240010BBBE85EC9F4BFB0CBBF1CD16742400014B1FF6FC9F4BF98CB3EE3D0674240FF9E2ACF51C9F4BFD8AA894AD2674240FFC5B31545C9F4BFE0A00185D2674240010BBBE85EC9F4BF
1663,1663,,,Mara Road33,Mara Road,,0106000020E6100000010000000103000000010000000500000020E798C1D2674240015FEFAA79C9F4BFE037D84AD16742400152733388C9F4BFB0CBBF1CD16742400014B1FF6FC9F4BFE0A00185D2674240010BBBE85EC9F4BF20E798C1D2674240015FEFAA79C9F4BF
1664,1664,,,Old Mutual Tower1,Old Mutual Tower,,0106000020E610000001000000010300000001000000050000004077404EE26842400187B0DFE8CAF4BFA0E5F2ECE068424001460B77FECAF4BF6822A690E0684240FE02FD55E5CAF4BF4080F5EDE168424002E488A8CECAF4BF4077404EE26842400187B0DFE8CAF4BF
1665,1665,,,Old Mutual Tower2,Old Mutual Tower,,0106000020E61000000100000001030000000100000005000000508CC221E0684240FF9C2E5D51CAF4BF406343CADE684240FEB46F9F69CAF4BF68B4B270DE6842400147F83C51CAF4BF0854FCD5DF684240FFE8B6BB3CCAF4BF508CC221E0684240FF9C2E5D51CAF4BF
1666,1666,,,Old Mutual Tower3,Old Mutual Tower,,0106000020E61000000100000001030000000100000005000000403FC571E068424000BEED2567CAF4BF4854F721DF684240FEE9FA7F81CAF4BF406343CADE684240FEB46F9F69CAF4BF508CC221E0684240FF9C2E5D51CAF4BF403FC571E068424000BEED2567CAF4BF
1667,1667,,,Old Mutual Tower4,Old Mutual Tower,,0106000020E61000000100000001030000000100000005000000C00C9ABEE0684240FF95F2107CCAF4BFF06DA369DF68424001A84B0395CAF4BF4854F721DF684240FEE9FA7F81CAF4BF403FC571E068424000BEED2567CAF4BFC00C9ABEE0684240FF95F2107CCAF4BF
1668,1668,,,Old Mutual Tower5,Old Mutual Tower,,0106000020E61000000100000001030000000100000005000000B8BF9C0EE168424002FF6CD991CAF4BF302A87BBDF684240009C4E4FABCAF4BFF06DA369DF68424001A84B0395CAF4BFC00C9ABEE0684240FF95F2107CCAF4BFB8BF9C0EE168424002FF6CD991CAF4BF
1669,1669,,,Old Mutual Tower6,Old Mutual Tower,,0106000020E6100000010000000103000000010000000500000040F5EC7FE168424001B810B3B0CAF4BF68A66B28E068424002180DF5C8CAF4BF302A87BBDF684240009C4E4FABCAF4BFB8BF9C0EE168424002FF6CD991CAF4BF40F5EC7FE168424001B810B3B0CAF4BF
1670,1670,,,Old Mutual Tower7,Old Mutual Tower,,0106000020E610000001000000010300000001000000050000004080F5EDE168424002E488A8CECAF4BF6822A690E0684240FE02FD55E5CAF4BF68A66B28E068424002180DF5C8CAF4BF40F5EC7FE168424001B810B3B0CAF4BF4080F5EDE168424002E488A8CECAF4BF
1671,1671,,,Old Mutual Tower8,Old Mutual Tower,,0106000020E61000000100000001030000000100000005000000A0E5F2ECE068424001460B77FECAF4BF4077404EE26842400187B0DFE8CAF4BF784889AEE2684240002AD81603CBF4BFD8A83F49E1684240FF87199817CBF4BFA0E5F2ECE068424001460B77FECAF4BF
1672,1672,,,Old Mutual Tower9,Old Mutual Tower,,0106000020E61000000100000001030000000100000005000000883AACDDE7684240FFC6E4AC06CBF4BF68612629E768424000EDB29CDACAF4BF705A6CD7E768424001B0E7F1CFCAF4BF201D9285E8684240FE2EF565FCCAF4BF883AACDDE7684240FFC6E4AC06CBF4BF
1673,1673,,,Old Mutual Tower10,Old Mutual Tower,,0106000020E61000000100000001030000000100000005000000D00F4801E3684240000195D852CBF4BF20D9A578E2684240FF8C9F355BCBF4BF701680CAE1684240FFC5D6C12ECBF4BF08FCB064E2684240FEC3A65125CBF4BFD00F4801E3684240000195D852CBF4BF
1674,1674,,,Old Mutual Tower11,Old Mutual Tower,,0106000020E6100000010000000103000000010000000500000078BEB0B3E368424000A8D3EC47CBF4BFD00F4801E3684240000195D852CBF4BF08FCB064E2684240FEC3A65125CBF4BFC0B4F702E3684240FECB4EA11BCBF4BF78BEB0B3E368424000A8D3EC47CBF4BF
1675,1675,,,Old Mutual Tower12,Old Mutual Tower,,0106000020E6100000010000000103000000010000000500000018E33A68E4684240FF16C9DF3CCBF4BF78BEB0B3E368424000A8D3EC47CBF4BFC0B4F702E3684240FECB4EA11BCBF4BFA0466BC3E36842400132B4D90FCBF4BF18E33A68E4684240FF16C9DF3CCBF4BF
1676,1676,,,Old Mutual Tower13,Old Mutual Tower,,0106000020E61000000100000001030000000100000005000000384FAC28E5684240027D2E1831CBF4BF18E33A68E4684240FF16C9DF3CCBF4BFA0466BC3E36842400132B4D90FCBF4BF782ACD71E468424001ED072D05CBF4BF384FAC28E5684240027D2E1831CBF4BF
1677,1677,,,Old Mutual Tower14,Old Mutual Tower,,0106000020E6100000010000000103000000010000000500000028C7CAC0E5684240018979C827CBF4BF384FAC28E5684240027D2E1831CBF4BF782ACD71E468424001ED072D05CBF4BFB85C2910E568424000159D7BFBCAF4BF28C7CAC0E5684240018979C827CBF4BF
1678,1678,,,Old Mutual Tower15,Old Mutual Tower,,0106000020E61000000100000001030000000100000005000000609D5A85E6684240FF4172C01BCBF4BF28C7CAC0E5684240018979C827CBF4BFB85C2910E568424000159D7BFBCAF4BF50D963CEE5684240FE4AA3D6EFCAF4BF609D5A85E6684240FF4172C01BCBF4BF
1679,1679,,,Old Mutual Tower16,Old Mutual Tower,,0106000020E61000000100000001030000000100000005000000A87DC835E7684240FE5DD4F310CBF4BF609D5A85E6684240FF4172C01BCBF4BF50D963CEE5684240FE4AA3D6EFCAF4BF6068E07AE668424002E1C247E5CAF4BFA87DC835E7684240FE5DD4F310CBF4BF
1680,1680,,,Old Mutual Tower17,Old Mutual Tower,,0106000020E61000000100000001030000000100000005000000883AACDDE7684240FFC6E4AC06CBF4BFA87DC835E7684240FE5DD4F310CBF4BF6068E07AE668424002E1C247E5CAF4BF68612629E768424000EDB29CDACAF4BF883AACDDE7684240FFC6E4AC06CBF4BF
1681,1681,,,Old Mutual Tower18,Old Mutual Tower,,0106000020E61000000100000001030000000100000005000000A0099B0ED868424001D420DED0CAF4BF78C9725ED868424002AD74F0ACCAF4BF5881E96DD9684240FFD649EFAECAF4BF48894AAED868424001E651C6FFCAF4BFA0099B0ED868424001D420DED0CAF4BF
1682,1682,,,Old Mutual Tower19,Old Mutual Tower,,0106000020E61000000100000001030000000100000006000000C810E17BD9684240025BD8F61DCBF4BF48894AAED868424001E651C6FFCAF4BF709B3B2AD96842400131C97CCBCAF4BFE039D62AD9684240025C8E3BCBCAF4BF30FEA1F9D968424002F8EDD7DCCAF4BFC810E17BD9684240025BD8F61DCBF4BF
1683,1683,,,Old Mutual Tower20,Old Mutual Tower,,0106000020E61000000100000001030000000100000005000000F037C342EA684240FEF0CAFD27CAF4BF303E7F86E9684240FF19342EFBC9F4BF582C6925EA684240FF4E45BFF0C9F4BF5897B3E1EA684240FF6C978E1DCAF4BFF037C342EA684240FEF0CAFD27CAF4BF
1684,1684,,,Old Mutual Tower21,Old Mutual Tower,,0106000020E61000000100000001030000000100000005000000E8B733A9E76842400122D7B053CAF4BF5086AA05E7684240FF929E6D5ECAF4BF501B6049E6684240FF744C9E31CAF4BF30C093F0E6684240FF400CA426CAF4BFE8B733A9E76842400122D7B053CAF4BF
1685,1685,,,Old Mutual Tower22,Old Mutual Tower,,0106000020E61000000100000001030000000100000005000000803D4F3EE8684240FF6075E649CAF4BFE8B733A9E76842400122D7B053CAF4BF30C093F0E6684240FF400CA426CAF4BFF0A6EB8EE7684240FFA3823E1CCAF4BF803D4F3EE8684240FF6075E649CAF4BF
